,Heating,Cooling,Country,File_name,ID
0,70181.07,571.6,USA,USA_AK_Valdez-Pioneer.Field.702756_TMY3,702756
1,79545.25,527.97,USA,USA_AK_Whittier.702757_TMY3,702757
2,5796.05,20486.48,USA,USA_LA_New.Orleans.722315_TMY2,722315
3,8239.55,10069.8,ITA,ITA_S.Maria.di.Leuca.163600_IGDG,163600
4,86888.04,7211.27,USA,USA_SD_Mobridge.Muni.AP.726685_TMY3,726685
5,60645.48,5092.15,USA,USA_MI_Flint-Bishop.Intl.AP.726370_TMY,726370
6,6318.99,23734.37,USA,USA_TX_Houston-D.W.Hooks.AP.722429_TMY3,722429
7,15491.76,12375.79,USA,USA_NC_Rocky.Mount-Wilson.AP.723068_TMY3,723068
8,60137.17,4395.16,USA,USA_ME_Portland.Intl.Jetport.726060_TMY3,726060
9,1612.05,23093.72,CHN,CHN_Guangdong.Shantou.593160_CSWD,593160
10,49582.35,7640.32,USA,USA_MI_Detroit-City.AP.725375_TMY3,725375
11,2525.96,6924.59,USA,USA_CA_Los.Angeles.Intl.AP.722950_TMY3,722950
12,66002.88,645.41,USA,USA_AK_Gustavus.703670_TMY3,703670
13,0,36299.81,BRA,BRA_AM_Coari.817700_INMET,817700
14,9225.14,2460.77,BRA,BRA_SC_Sao.Joaquim.869690_INMET,869690
15,0,33858.79,BRA,BRA_TO_Peixe.866490_INMET,866490
16,28590.3,4355.68,FRA,FRA_Clermont-Ferrand.074600_IWEC,74600
17,37613.6,12466.46,USA,USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY,724340
18,185.31,18157.75,ETH,ETH_Bahar.Dar.633320_SWERA,633320
19,2605.91,27145.31,USA,USA_FL_St.Petersburg-Clearwater.Intl.AP.722116_TMY3,722116
20,25718.96,7464.06,ITA,ITA_Venice.161050_IWEC,161050
21,1864.28,6925.12,BRA,BRA_RJ_Teresopolis.868880_INMET,868880
22,159956.94,397.36,USA,USA_AK_Bethel.AP.702190_TMY,702190
23,26836.07,6598.94,ITA,ITA_Udine-Campoformido.160440_IGDG,160440
24,11517.74,16041.68,USA,USA_NC_Wilmington.Intl.AP.723013_TMY3,723013
25,1284.71,10056.67,BRA,BRA_MG_Sao.Joao.del.Rei.836880_INMET,836880
26,0,34527.02,BRA,BRA_PI_Sao.Raimundo.Nonato.819890_INMET,819890
27,19367.93,5042.36,FRA,FRA_Bordeaux.075100_IWEC,75100
28,11709.9,2015.79,NZL,NZL_Wellington-Wellington.WN.934360_NIWA,934360
29,215812.13,729.14,CAN,CAN_MB_Churchill.719130_CWEC,719130
30,13231.64,16904.81,USA,USA_GA_Augusta-Bush-Field.722180_TMY3,722180
31,41562.98,7633.49,USA,USA_ID_Burley.Muni.AP.725867_TMY3,725867
32,60813.73,1415.18,POL,POL_Chojnice.122350_IMGW,122350
33,0,25131.86,BRA,BRA_SE_Carira.866150_INMET,866150
34,0,22840.82,KEN,KEN_Kisumu.637080_SWERA,637080
35,13584.04,17777.65,CHN,CHN_Hunan.Lingling.578660_CSWD,578660
36,24692.59,1484.65,USA,USA_OR_Astoria.Rgnl.AP.727910_TMY,727910
37,0.08,44295.63,IND,IND_Surat.428400_ISHRAE,428400
38,0,27286.79,BRA,BRA_BA_Valenca.866760_INMET,866760
39,326.59,18735.2,BRA,BRA_GO_Mineiros.867510_INMET,867510
40,51732.01,6940.83,USA,USA_ID_Pocatello.Muni.AP.725780_TMY,725780
41,11709.24,9322.62,ITA,ITA_Rome.162420_IWEC,162420
42,17261.45,14865.22,USA,USA_NM_Holloman.AFB.747320_TMY3,747320
43,14510.27,19450.02,USA,USA_AL_Maxwell.AFB.722265_TMY3,722265
44,49259.41,6296.8,USA,USA_OH_Akron.725210_TMY2,725210
45,84815.97,6896.75,USA,USA_MN_Benson.Muni.AP.727507_TMY3,727507
46,80090.54,4725.7,CAN,CAN_AB_Medicine.Hat.718720_CWEC,718720
47,18083.82,17280.93,USA,USA_GA_Warner.Robins.AFB.722175_TMY3,722175
48,44275.74,8443.97,USA,USA_ID_Mountain.Home.AFB.726815_TMY3,726815
49,170256.24,604.62,CAN,CAN_PQ_Kuujjuarapik.719050_CWEC,719050
50,76819.86,8851.67,USA,USA_SD_Mitchell.AWOS.726545_TMY3,726545
51,1.59,26688.69,IND,IND_Belgaum.431980_ISHRAE,431980
52,16434.08,14756.79,CHN,CHN_Hunan.Wugang.578530_CSWD,578530
53,422.19,31986.25,IND,IND_Guwahati.424100_ISHRAE,424100
54,156.32,24825.14,BRA,BRA_MG_Montalvania.866930_INMET,866930
55,69664.2,5503.37,CHN,CHN_Shanxi.Datong.534870_CSWD,534870
56,4699.58,15565.53,ISR,ISR_Tel.Aviv-Bet.Dagan.401790_MSI,401790
57,4826.73,10787.55,ITA,ITA_Palermo-Boccadifalco.164000_IGDG,164000
58,6578.52,1632.03,BRA,BRA_RJ_Petropolis-Pico.do.Couto.868760_INMET,868760
59,51668.68,1955.95,POL,POL_Jelenia.Gora.125000_IMGW,125000
60,0,29916.66,BRA,BRA_CE_Taua.818720_INMET,818720
61,390.12,24354.24,BRA,BRA_PR_Maringa.AP.868990_TRY.1991,868990
62,0,22040.12,BRA,BRA_BA_Senhor.do.Bonfim.830880_INMET,830880
63,49037.33,8093.78,USA,USA_IL_Du.Page.AP.725305_TMY3,725305
64,92223.47,7586.76,USA,USA_MN_Pipestone.AWOS.726566_TMY3,726566
65,10077.4,19247.37,USA,USA_FL_Valparaiso-Elgin.AFB.722210_TMY3,722210
66,15432.21,8208.87,USA,USA_CA_Sandberg.723830_TMY3,723830
67,131881.5,31.67,POL,POL_Kasprowy.Wierch.126500_IMGW,126500
68,104.06,30457.05,BRA,BRA_MT_Pontes.de.Lacerda.867020_INMET,867020
69,6480.25,14139.56,CZ10RV2.htm,CZ10RV2,722860
70,0,33374.41,BRA,BRA_PE_Petrolina.819910_INMET,819910
71,8392.53,19309.19,USA,USA_AL_Mobile-Rgnl.AP.722230_TMY3,722230
72,86872.21,1211.52,USA,USA_AK_Soldotna.702595_TMY3,702595
73,0,39043.9,MYS,MYS_Kuching.964130_IWEC,964130
74,19771.43,17324.43,USA,USA_TX_Abilene.Rgnl.AP.722660_TMY3,722660
75,10677.32,15466.59,USA,USA_SC_Charleston.Intl.AP.722080_TMY,722080
76,14158.15,16577.86,USA,USA_AL_Tuscaloosa.Muni.AP.722286_TMY3,722286
77,103177.68,2888.9,USA,USA_MN_Duluth.727450_TMY2,727450
78,1702.83,15142.86,BRA,BRA_MG_Florestal.867980_INMET,867980
79,15056.65,3719.82,AUS,AUS_TAS.Launceston-Ti.Tree.Bend.949690_RMY,949690
80,785.15,23005.95,BRA,BRA_MS_Sidrolandia.868090_INMET,868090
81,104253.82,4507.39,CAN,CAN_SK_Estevan.718620_CWEC,718620
82,18798.84,12788.59,USA,USA_NM_Truth.or.Consequences.Muni.AP.722710_TMY,722710
83,15253.92,21204,USA,USA_LA_Shreveport.Downtown.722484_TMY3,722484
84,48372.56,1575.98,CHN,CHN_Sichuan.Songpan.561820_CSWD,561820
85,28810.35,9631.56,USA,USA_NJ_Millville.Muni.AP.724075_TMY3,724075
86,0,40098.1,KEN,KEN_Malindi.637990_SWERA,637990
87,87.92,43728.84,IND,IND_Trivandram.433710_ISHRAE,433710
88,74507.43,1350.34,USA,USA_AK_Anchorage-Lake.Hood.Seaplane.Base.702725_TMY3,702725
89,0,41433.98,BRA,BRA_MA_Farol.Santana.822770_INMET,822770
90,3794.55,10966.05,CHN,CHN_Yunnan.Lincang.569510_CSWD,569510
91,26939.55,13189.07,USA,USA_AR_Bentonville.AWOS.723444_TMY3,723444
92,3019.68,25141.12,CHN,CHN_Guangxi.Zhuang.Lingshan.594460_CSWD,594460
93,85131.21,1312.78,CAN,CAN_NF_Gander.718030_CWEC,718030
94,93691.91,4924.23,CHN,CHN_Nei.Mongol.Linxi.541150_SWERA,541150
95,0,38984.35,BRA,BRA_RN_Caico.818750_INMET,818750
96,256.26,33338.78,IND,IND_Jagdelpur.430410_ISHRAE,430410
97,101.44,42875.47,AUS,AUS_WA.Broome.Airport.942030_RMY,942030
98,845.39,14275.91,ETH,ETH_Jimma.634020_SWERA,634020
99,10556.65,18999.67,USA,USA_MS_McComb-Pike.Co.AP.722358_TMY3,722358
100,91883.51,5905.35,USA,USA_ND_Bismarck.Muni.AP.727640_TMY,727640
101,54590.8,3192.23,USA,USA_ME_Rockland-Knox.AWOS.726079_TMY3,726079
102,17805.57,1205.42,USA,USA_OR_North.Bend.Muni.AP.726917_TMY,726917
103,12342.38,7476.52,CHN,CHN_Guizhou.Xingyi.579020_CSWD,579020
104,36.85,27795.57,BRA,BRA_MT_Sao.Jose.do.Rio.Claro.866640_INMET,866640
105,60760.15,5229.82,USA,USA_WY_Lander.725760_TMY2,725760
106,106638.45,3378.24,USA,USA_MN_Orr.Rgnl.AP.726544_TMY3,726544
107,4145.66,29443.11,USA,USA_TX_Cotulla.AP.722526_TMY3,722526
108,44555.35,2394.01,POL,POL_Slubice.123100_IMGW,123100
109,61884.99,9356.14,USA,USA_NE_Tekamah.AWOS.725527_TMY3,725527
110,28416.74,2431.06,CHN,CHN_Guizhou.Weining.566910_CSWD,566910
111,26.18,12133.65,BRA,BRA_DF_Brasilia.867150_INMET,867150
112,28551.12,13954.97,CHN,CHN_Hebei.Xingtai.537980_CSWD,537980
113,47378.11,3636.15,USA,USA_AZ_Flagstaff.723755_TMY2,723755
114,120020.24,1512.86,RUS,RUS_Arkhangelsk.225500_IWEC,225500
115,63384.5,8905.51,USA,USA_MN_Albert.Lea.AWOS.726589_TMY3,726589
116,53077.62,6135.27,USA,USA_OH_Youngstown.Rgnl.AP.725250_TMY3,725250
117,83394.44,6488.16,USA,USA_WI_Ephraim.AWOS.726626_TMY3,726626
118,8056.52,7821.13,ITA,ITA_Ponza.162800_IGDG,162800
119,11574.32,11010.41,USA,USA_CA_Sacramento.Exec.AP.724830_TMY3,724830
120,80292.24,266.91,USA,USA_AK_Yakutat.703610_TMY2,703610
121,0,31202.94,BRA,BRA_AL_Sao.Luis.do.Quitunde.819970_INMET,819970
122,137.24,12209.11,KEN,KEN_Meru.636950_SWERA,636950
123,15318.26,14412.29,USA,USA_AL_Birmingham.722280_TMY2,722280
124,37.65,23103.34,BRA,BRA_MT_Campo.Novo.do.Parecis.866620_INMET,866620
125,84338.68,7020.78,CHN,CHN_Nei.Mongol.Jarud.Qi.540260_CSWD,540260
126,14043.11,21307.96,USA,USA_TX_Fort.Worth-Meacham.AP.722596_TMY3,722596
127,8592.79,12174.88,CHN,CHN_Sichuan.Yibin.564920_CSWD,564920
128,17955.07,15112.84,USA,USA_GA_Rome-Richard.B.Russell.AP.723200_TMY3,723200
129,756.45,28574.95,CHN,CHN_Guangdong.Dianbai.596640_CSWD,596640
130,101640.15,2.49,USA,USA_AK_St.Paul.Island.703080_TMY2,703080
131,44567.74,5827.42,USA,USA_AZ_Grand.Canyon.National.Park.AP.723783_TMY3,723783
132,48040.06,3232.51,POL,POL_Bielsko.Biala.126000_IMGW,126000
133,5.12,39804.99,CUB,CUB_Santiago.de.Cuba.782640_SWERA,782640
134,14250.15,18306.63,CHN,CHN_Hunan.Changning.578740_CSWD,578740
135,60165.52,5079.17,USA,USA_NY_Syracuse-Hancock.Intl.AP.725190_TMY,725190
136,88.33,20021.84,BRA,BRA_MG_Uberlandia.867760_INMET,867760
137,2869.61,15894.09,BRA,BRA_RS_Sao.Borja.869600_INMET,869600
138,166404.34,367.91,USA,USA_AK_Nome.Muni.AP.702000_TMY,702000
139,73609.74,7761.33,USA,USA_MN_Red.Wing.Muni.AP.726564_TMY3,726564
140,32561.58,9440.11,USA,USA_NY_New.York-Central.Park.725033_TMY3,725033
141,17124.65,16872.59,CHN,CHN_Hunan.Changde.576620_CSWD,576620
142,48562.71,5095.48,USA,USA_WA_Spokane.Intl.AP.727850_TMY,727850
143,59327.61,843.96,USA,USA_AK_Kake.Seaplane.Base.703855_TMY3,703855
144,28442.84,7935.04,USA,USA_NC_Asheville.723150_TMY2,723150
145,0.53,29093.78,BRA,BRA_MT_Sorriso.866450_INMET,866450
146,53518.3,11024.54,USA,USA_IA_Shenandoah.Muni.AP.725467_TMY3,725467
147,45840.67,21223.91,CHN,CHN_Xinjiang.Uygur.Turpan.515730_SWERA,515730
148,47994.97,8109.62,PRK,PRK_Pyongyang.470580_IWEC,470580
149,254.17,16148.3,BRA,BRA_Brasilia.833780_IWEC,833780
150,4030.95,11533.87,BRA,BRA_RS_Santa.Maria.839360_INMET,839360
151,46739.4,4918.42,UKR,UKR_Odessa.338370_IWEC,338370
152,5750.91,20696.43,USA,USA_FL_Jacksonville.Intl.AP.722060_TMY3,722060
153,18156.6,12940.32,USA,USA_MD_Patuxent.River.NAS.724040_TMY3,724040
154,91071.5,872.23,SWE,SWE_Ostersund.Froson.022260_IWEC,22260
155,16954.86,12610.77,USA,USA_AL_Gadsen.Muni.AWOS.722285_TMY3,722285
156,42364.8,7666.35,USA,USA_PA_Williamsport.Rgnl.AP.725140_TMY3,725140
157,43.9,22573.66,BRA,BRA_MT_Santo.Antonio.do.Leste.866850_INMET,866850
158,0,41502.16,BRA,BRA_PI_Piripiri.817940_INMET,817940
159,54321.72,8564.28,USA,USA_IL_Peoria.725320_TMY2,725320
160,9486.96,13908.84,CHN,CHN_Sichuan.Chengdu.562940_SWERA,562940
161,26425.94,9547.63,USA,USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY,724110
162,16029.37,17823.04,USA,USA_TX_Abilene.Rgnl.AP.722660_TMY,722660
163,36682.27,9546.33,USA,USA_NJ_McGuire.AFB.724096_TMY3,724096
164,70.73,42859.34,BRA,BRA_Cuiaba-Marechal.Ron.833620_SWERA,833620
165,4729.71,14758.73,TUN,TUN_Tunis.607150_IWEC,607150
166,34071.79,8518.08,USA,USA_NV_Tonopah.AP.724855_TMY,724855
167,0.1,22027.17,USA,USA_HI_Hilo.912850_TMY2,912850
168,58334.45,7757.93,CHN,CHN_Liaoning.Yingkou.544710_CSWD,544710
169,18164.58,6138.7,ITA,ITA_Gioia.del.Colle.163120_IGDG,163120
170,74864.17,4929.84,USA,USA_WI_Green.Bay-Austin.Straubel.Intl.AP.726450_TMY,726450
171,2.93,27398.53,USA,USA_HI_Honolulu.911820_TMY2,911820
172,35284.34,4997.15,USA,USA_MA_Provincetown.AWOS.725073_TMY3,725073
173,166.89,23566.33,BRA,BRA_GO_Sao.Simao.867730_INMET,867730
174,69345.09,1471.08,CHN,CHN_Qinghai.Dulan.Us.528360_CSWD,528360
175,38971.09,13821.95,USA,USA_KS_Manhattan.Rgnl.AP.724555_TMY3,724555
176,49026.9,10882.07,USA,USA_NE_Lincoln.Muni.AP.725510_TMY3,725510
177,0,33369.14,BRA,BRA_MT_Confresa.866060_INMET,866060
178,0,32856.59,BRA,BRA_AP_Porto.Grande.816370_INMET,816370
179,92.6,20717.93,BRA,BRA_MG_Curvelo.867800_INMET,867800
180,12439.64,17924.97,USA,USA_MS_Jackson.Intl.AP.722350_TMY,722350
181,730.49,22413.63,CHN,CHN_Yunnan.Mengla.569690_CSWD,569690
182,40858.43,7320.79,USA,USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY,724280
183,16997.74,1287.75,USA,USA_OR_North.Bend.726917_TMY2,726917
184,52004.32,2827.72,POL,POL_Krakow.125660_IWEC,125660
185,26775.62,5157.37,USA,USA_OR_Eugene-Mahlon.Sweet.AP.726930_TMY3,726930
186,78.06,20086.99,BRA,BRA_GO_Pires.do.Rio.867560_INMET,867560
187,23675.88,4773.36,ESP,ESP_Zamora.081300_SWEC,81300
188,61287.23,4616.3,USA,USA_CO_Eagle.County.Rgnl.AP.724675_TMY3,724675
189,37806.78,6532.69,USA,USA_CT_Bridgeport-Sikorsky.Mem.AP.725040_TMY3,725040
190,38362.13,9531.8,USA,USA_CO_Pueblo.Mem.AP.724640_TMY,724640
191,9361.4,10641.3,AUS,AUS_NSW.Dubbo.Airport.957190_RMY,957190
192,64549.65,8511.85,USA,USA_IA_Fort.Dodge.AWOS.725490_TMY3,725490
193,47626.58,8916.68,USA,USA_KS_Goodland-Renner.Field.724650_TMY3,724650
194,7818.67,5273.16,BRA,BRA_RS_Vacaria.869660_INMET,869660
195,56592.12,7110.11,USA,USA_NE_Scottsbluff-W.B.Heilig.Field.725660_TMY,725660
196,112778.97,5694.08,CHN,CHN_Heilongjiang.Harbin.509530_SWERA,509530
197,11164.04,6453.64,ITA,ITA_San.Remo.161530_IGDG,161530
198,0.04,31787.55,BRA,BRA_TO_Parana.866500_INMET,866500
199,157399,844.26,USA,USA_AK_Tanana-Ralph.Calhoun.AP.701780_TMY3,701780
200,24390.39,17228.56,USA,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3,723440
201,86.69,20465.03,BRA,BRA_RJ_Rio.de.Janeiro-Vila.Militar.868790_INMET,868790
202,14590.41,17627.5,USA,USA_TX_San.Angelo-Mathis.AP.722630_TMY3,722630
203,1.56,17781.71,BRA,BRA_MG_Timoteo.868010_INMET,868010
204,16891.7,12983.08,JPN,JPN_Osaka.477710_IWEC,477710
205,12602.57,10105.35,AUS,AUS_NSW.Wagga.Wagga.949100_RMY,949100
206,3089.89,27077.98,USA,USA_FL_MacDill.AFB.747880_TMY3,747880
207,0,44147.86,BRA,BRA_Recife-Guararapes.828990_SWERA,828990
208,1.55,33751.62,MEX,MEX_Veracruz.766910_IWEC,766910
209,35943.6,9575.81,USA,USA_VA_Sterling-Washington.Dulles.724030_TMY2,724030
210,72120.54,4432.32,USA,USA_MI_Alpena.County.Rgnl.AP.726390_TMY,726390
211,373.18,42867.7,IND,IND_Kota.424520_ISHRAE,424520
212,10523.8,9883.85,ESP,ESP_Badajoz.083300_SWEC,83300
213,51822.82,6919.17,CHN,CHN_Shanxi.Yuanping.536730_CSWD,536730
214,3756.31,9450.05,USA,USA_CA_Long.Beach.722970_TMY2,722970
215,63659.68,1840.64,POL,POL_Ketrzyn.121850_IMGW,121850
216,11957.65,19293.95,USA,USA_TX_San.Angelo-Mathis.AP.722630_TMY,722630
217,11069.95,15938.62,CHN,CHN_Zhejiang.Hongjia.586650_CSWD,586650
218,1.88,27313.14,BRA,BRA_BA_Barreiras.866520_INMET,866520
219,30826.81,3600.6,AUS,AUS_NSW.Thredbo.Village.959080_RMY,959080
220,41668.25,9439.14,USA,USA_IN_Monroe.County.AP.724375_TMY3,724375
221,33812.43,8206.18,USA,USA_NV_Tonopah.724855_TMY2,724855
222,41452.68,8515.12,USA,USA_NV_Winnemucca.Muni.AP.725830_TMY3,725830
223,16940.88,11753.26,CHN,CHN_Hubei.Exi.574470_CSWD,574470
224,11394.15,16697.02,USA,USA_AL_Montgomery-Dannelly.Field.722260_TMY,722260
225,36309.28,10133.11,USA,USA_UT_Ogden-Hinkley.AP.725750_TMY3,725750
226,34127.69,7730.45,USA,USA_ID_Boise.Air.Terminal.726810_TMY3,726810
227,57739.49,4808.85,USA,USA_PA_DuBois-Jefferson.County.AP.725125_TMY3,725125
228,9731.1,18169.33,USA,USA_SC_Beaufort.MCAS.722085_TMY3,722085
229,12466.25,16175.89,USA,USA_GA_Macon-Middle.Georgia.Rgnl.AP.722170_TMY,722170
230,61967.07,9487.31,USA,USA_IA_Clinton.Muni.AWOS.725473_TMY3,725473
231,0,39964.24,AUS,AUS_QLD.Willis.Island.942990_RMY,942990
232,5.59,49235.46,IND,IND_Ramagundam.430860_ISHRAE,430860
233,132.46,21021.75,BRA,BRA_RJ_Duque.de.Caxias-Xerem.868770_INMET,868770
234,0.01,26665.01,IND,IND_Bangalore.432950_ISHRAE,432950
235,67011.54,7835.14,USA,USA_SD_Pierre.726686_TMY2,726686
236,174.8,23177.77,AUS,AUS_QLD.Gladstone.Airport.943810_RMY,943810
237,17563.35,16471.78,USA,USA_AR_Little.Rock-Adams.Field.723403_TMY,723403
238,8671.08,11773.82,ESP,ESP_Cordoba.084100_SWEC,84100
239,31756.77,11431.21,USA,USA_NV_Fallon.NAS.724885_TMY3,724885
240,24436.88,7466.62,ITA,ITA_Marina.di.Ravenna._IGDG,-
241,37502.5,10287.56,USA,USA_NV_Lovelock-Derby.Field.725805_TMY,725805
242,40513.11,6450.39,USA,USA_CO_Golden-NREL.724666_TMY3,724666
243,0,33985.79,BRA,BRA_BA_Remanso.829790_INMET,829790
244,52335.96,3015.91,POL,POL_Katowice.125600_IMGW,125600
245,14071.42,8445.14,ITA,ITA_Roma-Ciampino.162390_IGDG,162390
246,44147.15,5680.95,USA,USA_MA_Lawrence.Muni.AP.744904_TMY3,744904
247,18579.07,9641.88,ESP,ESP_Madrid.082210_IWEC,82210
248,0,54007.54,IND,IND_Nellore.432450_ISHRAE,432450
249,27088.38,15889.62,USA,USA_OK_Oklahoma.City-Wiley.Post.Field.723544_TMY3,723544
250,60412.87,8325.82,CHN,CHN_Hebei.Chengde.544230_CSWD,544230
251,35541.04,9673.97,USA,USA_KY_Henderson.City.County.AP.724238_TMY3,724238
252,50757.62,6878.91,CHN,CHN_Ningxia.Hui.Yinchuan.536140_CSWD,536140
253,13280.76,7259.89,ITA,ITA_Genova-Sestri.161200_IGDG,161200
254,182,39751.85,IND,IND_Nagpur.428670_IWEC,428670
255,8230.45,20552.28,USA,USA_LA_Lake.Charles.722400_TMY2,722400
256,143758.55,1830.42,RUS,RUS_Irkutsk.307100_IWEC,307100
257,39911.23,6447.6,USA,USA_MA_New.Bedford.Rgnl.AP.725065_TMY3,725065
258,43843.4,9452.2,USA,USA_NE_Imperial.Muni.AP.725626_TMY3,725626
259,30553.64,7378.2,USA,USA_OR_Medford-Rogue.Valley.Intl.AP.725970_TMY,725970
260,68122.68,5083.32,USA,USA_MI_Traverse.City.726387_TMY2,726387
261,115636.64,3474.56,CAN,CAN_SK_Saskatoon.718660_CWEC,718660
262,48014.02,2641.21,POL,POL_Poznan.123300_IWEC,123300
263,91801.42,6740.55,USA,USA_IA_Estherville.Muni.AP.726499_TMY3,726499
264,1322.25,16687.68,BRA,BRA_PR_Planalto.869260_INMET,869260
265,47011.75,6575.06,USA,USA_OH_Cleveland-Burke.Lakefront.AP.725245_TMY3,725245
266,32925.32,10578.03,USA,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3,724030
267,22121.23,12393.65,USA,USA_TX_Lubbock.722670_TMY2,722670
268,120716.66,4344.61,CAN,CAN_MB_Winnipeg.718520_CWEC,718520
269,0,30106.05,BRA,BRA_PE_Ibimirim.819540_INMET,819540
270,47158.25,6852.01,USA,USA_PA_Williamsport.725140_TMY2,725140
271,22742.03,14731.59,USA,USA_NC_Goldsboro-Seymour.Johnson.AFB.723066_TMY3,723066
272,0,38926.75,BRA,BRA_MA_Sao.Luis.817150_INMET,817150
273,98186.93,3217.71,CAN,CAN_SK_Swift.Current.718700_CWEC,714460
274,14024.06,15974.8,USA,USA_AL_Birmingham.Muni.AP.722280_TMY3,722280
275,44531.08,8954.05,USA,USA_IN_Indianapolis.724380_TMY2,724380
276,0,43376.64,MYS,MYS_Kota.Baharu.486150_IWEC,486150
277,69051.56,2149.21,BLR,BLR_Minsk.268500_IWEC,268500
278,60569.69,576.86,USA,USA_AK_Kodiak.AP.703500_TMY3,703500
279,58610.9,6010.54,USA,USA_WY_Casper-Natrona.County.Intl.AP.725690_TMY,725690
280,577.19,13917.81,BRA,BRA_SP_Bauru.837220_INMET,837220
281,10396.73,8739.7,FRA,FRA_Nice.076900_IWEC,76900
282,1437.95,15721.74,BRA,BRA_MS_Ponta.Pora.868570_INMET,868570
283,0,28203.14,BRA,BRA_BA_Ipiau.866980_INMET,866980
284,76214.87,1456.03,USA,USA_CO_Leadville-Lake.County.AP.724673_TMY3,724673
285,45299.45,9133.67,CHN,CHN_Xinjiang.Uygur.Kuqa.516440_CSWD,516440
286,165882.05,696.08,CAN,CAN_PQ_Nitchequon.CAN270_CWEC,CAN270
287,1.63,25379.9,USA,USA_HI_Lihue.AP.911650_TMY,911650
288,67283.32,5400.58,CHN,CHN_Gansu.Yumenzhen.524360_CSWD,524360
289,64122.26,4277.96,USA,USA_MT_Dillon.726796_TMY,726796
290,75004.67,1069.84,CAN,CAN_NF_Stephenville.718150_CWEC,718150
291,0,46003.62,BRA,BRA_PA_Soure.821410_INMET,821410
292,66228.47,4324.81,USA,USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY,725150
293,6428.83,12474.92,USA,USA_CA_Chino.AP.722899_TMY3,722899
294,52422.11,2562.82,POL,POL_Warsaw.123750_IWEC,123750
295,6210.73,18430.67,CHN,CHN_Fujian.Yongan.589210_CSWD,589210
296,0,18643.02,KEN,KEN_Moyale.636190_SWERA,636190
297,370.26,13094.06,BRA,BRA_MG_Formiga.868200_INMET,868200
298,50360.02,4930.96,USA,USA_PA_Franklin-Chess.Lemberton.AP.725267_TMY3,725267
299,0,37173.33,BRA,BRA_AM_Manacapuru.817290_INMET,817290
300,53852.03,11818.55,CHN,CHN_Xinjiang.Uygur.Tikanlik.517650_CSWD,517650
301,27439.68,11664.01,USA,USA_TX_Amarillo.Intl.AP.723630_TMY,723630
302,11354.17,5322.05,AUS,AUS_VIC.Tullamarine-Melbourne.Airport.948660_RMY,948660
303,42688.98,11061.13,CHN,CHN_Xinjiang.Uygur.Bachu.517160_CSWD,517160
304,33732.78,12573.56,CHN,CHN_Shandong.Chaoyang.548080_CSWD,548080
305,55068.75,7745.54,CHN,CHN_Liaoning.Xingcheng.544550_CSWD,544550
306,3493.29,29274.54,USA,USA_TX_Laredo.Intl.AP.722520_TMY,722520
307,160117.03,260.65,USA,USA_AK_Nome.702000_TMY2,702000
308,0,44650.26,KEN,KEN_Lamu-Manda.Island.637720_SWERA,637720
309,78587.61,7083.32,USA,USA_IA_Mason.City.Muni.AP.725485_TMY3,725485
310,59899.87,1980.22,POL,POL_Mikolajki.122800_IMGW,122800
311,10508.42,6590.82,ESP,ESP_Barcelona.081810_SWEC,81810
312,13994.07,20582.79,USA,USA_CA_China.Lake.NAF.746120_TMY3,746120
313,125673.45,294.66,CHN,CHN_Qinghai.Tuotuohe.560040_SWERA,560040
314,57040.72,7356.39,CHN,CHN_Xinjiang.Uygur.Yining.514310_CSWD,514310
315,51847.47,8724.26,USA,USA_IN_Lafayette-Purdue.University.AP.724386_TMY3,724386
316,24165.24,14823.64,USA,USA_AR_Fayetteville-Drake.Field.723445_TMY3,723445
317,167.03,17139.61,BRA,BRA_MS_Chapadao.do.Sul.867720_INMET,867720
318,9239.2,10714.74,ITA,ITA_Catania-Sigonella.164590_IGDG,164590
319,4407.06,16338.56,AUS,AUS_SA.Woomera.Aerodrome.946590_RMY,946590
320,92931.23,281.45,ITA,ITA_Monte.Cimone.161340_IGDG,161340
321,56666.53,7057.57,CHN,CHN_Gansu.Minqin.526810_SWERA,526810
322,62619.09,1633.51,POL,POL_Zakopane.126250_IMGW,126250
323,83682.32,256.99,USA,USA_AK_Yakutat.State.AP.703610_TMY,703610
324,0.02,30258.16,USA,USA_HI_Kailua-Kaneohe.Bay.MCAS.911760_TMY3,911760
325,29488.27,4398.66,USA,USA_RI_Block.Island.State.AP.725058_TMY3,725058
326,24780.77,12312.1,USA,USA_IN_Huntingburg.Muni.AP.724365_TMY3,724365
327,0,37101.78,BRA,BRA_AM_Barcelos.AP.816480_INMET,816480
328,28166.63,9220.41,USA,USA_PA_Willow.Grove.NAS.724086_TMY3,724086
329,74125.55,7573.82,CHN,CHN_Xinjiang.Uygur.Tacheng.511330_CSWD,511330
330,190.58,18804.25,BRA,BRA_MG_Conceicao.das.Alagoas.867940_INMET,867940
331,0,32942.43,BRA,BRA_AP_Tartarugalzinho.816280_INMET,816280
